   % 1. Title: Iris Plants Database
   % 
   % 2. Sources:
   %      (a) Creator: R.A. Fisher
   %      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
   %      (c) Date: July, 1988
   % print(outfile, "$(M.UFindex),")
   % print(outfile, "$(M.groupName),")
   % print(outfile, "$(M.name),")

   % print(outfile, "$(M.numberOfRows),")
   % print(outfile, "$(M.numberOfColumns),")

   % print(outfile, "$(M.isSymmectric),")
   % print(outfile, "$(M.isSquare),")
   % print(outfile, "$(M.numberOfConnectedComponent),")
   % print(outfile, "$(M.numberOfConnectedComponent2),")
   % print(outfile, "$(M.numberOfBlockFromDmPerm),")
   % print(outfile, "$(M.avgNNZPerRow),")
   % print(outfile, "$(M.stdNNZPerRow),")
   % print(outfile, "$(M.varNNZPerRow),")

   % print(outfile, "$(M.maxEig),")
   % print(outfile, "$(M.isDiagonallyDominant),")
   % print(outfile, "$(M.isBlockDiagonal),")
   % print(outfile, "$(M.isDiagonal),")

   % print(outfile, "$(M.mm.representation),")
   % print(outfile, "$(M.mm.field),")
   % print(outfile, "$(M.mm.symmetric),")
   % print(outfile, "$(M.mm.domain)")

 
 @RELATION matrixdomains



   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC 
   @ATTRIBUTE numberOfColumns   NUMERIC 

   @ATTRIBUTE isSymmectric   {true, false}   
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC 
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC 
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false} 

   @ATTRIBUTE isDiagonallyDominant   {true, false} 
   @ATTRIBUTE isBlockDiagonal   {true, false}   
   @ATTRIBUTE isDiagonal   {true, false}  
   %@ATTRIBUTE representation   {"coordinate"}   
   @ATTRIBUTE field   {"real","pattern"}   
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric"}
  
   @ATTRIBUTE isPowerNetworkProblem   {0,1}     
   @ATTRIBUTE isStructuralProblem    {0,1} 
   @ATTRIBUTE isCFDP    {0,1} 
   @ATTRIBUTE isSOP    {0,1} 
   @ATTRIBUTE "is2d3dP"    {0,1} 
   @ATTRIBUTE "isSubsequent2d3dP"    {0,1} 
   @ATTRIBUTE isDirectedWeightedGraph    {0,1} 
   @ATTRIBUTE isChemicalProcessSimulationProblem    {0,1} 
   @ATTRIBUTE isThermalProblem    {0,1} 
   @ATTRIBUTE isEconomicProblem    {0,1} 
        
   %@ATTRIBUTE domain {"subsequent circuit simulation problem","circuit simulation problem","thermal problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","electromagnetics problem","model reduction problem","directed graph","subsequent computational fluid dynamics problem","undirected random graph","eigenvalue/model reduction problem","chemical process simulation problem","directed weighted graph","power network problem","materials problem","subsequent theoretical/quantum chemistry problem","economic problem"}
   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem"}

@data
1038,"Sandia","adder_dcop_55",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.174299029634009,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1068,"Sandia","fpga_dcop_14",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.900904432397111,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1098,"Sandia","fpga_dcop_44",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8716515227707857,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1128,"Sandia","oscil_dcop_17",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153447e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1158,"Sandia","oscil_dcop_47",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153433e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1218,"GHS_indef","aug3dcqp",35543,35543,true,2,2,0.00010141257678335721,3.6045072166108656,1.5018563527146604,2.2555725041893826,5.011882660409776e8,false,false,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
1248,"GHS_indef","stokes64s",12546,12546,true,1,1,0.0008896576714381655,11.161645145863224,2.4141238397080502,5.82799391344674,73.99173971407325,false,false,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
19,"HB","bcspwr07",1612,1612,true,1,1,0.0022412551028576,3.6129032258064515,1.6131927414816176,2.602390821168977,6.665168310771597,false,false,false,false,"pattern","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
319,"Bai","olm1000",1000,1000,false,1,1,0.003996,3.996,1.998994742359265,3.995979979979985,10163.383063381068,true,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
439,"FIDAP","ex8",3096,3096,false,2,2,0.009477199053208608,29.34140826873385,17.157411784619338,294.3767791469946,4.4066142352420546e7,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
559,"Hollinger","g7jac120sc",35550,35550,false,877,1717,0.0003262424310760582,11.597918424753868,21.55401628577141,464.57561804729926,13167.179194263565,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
589,"Hollinger","mark3jac100sc",45769,45769,false,1601,1601,0.0001282045185763081,5.867792610719046,3.8474760949659106,14.803072301334131,1.0485760000000028e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
739,"Mallya","lhr07c",7337,7337,false,31,672,0.0029073646357957728,21.331334332833585,26.202418386716772,686.5667293125531,4.890730175739954,true,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
349,"Boeing","bcsstm39",46772,46772,true,46772,46772,2.1380313007782435e-5,1.0,0.0,0.0,55.42199999999995,false,true,true,true,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
409,"FIDAP","ex11",16614,16614,false,1,1,0.0039740893610953985,66.02552064523896,16.23235987055547,263.48950696721965,5.5862754518934e8,false,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
259,"HB","watt_2",1856,1856,false,65,65,0.003352941996135553,6.223060344827586,3.1562758273388085,9.96207709824328,1.0000000000000004,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
229,"HB","plat362",362,362,true,1,1,0.044153108879460334,15.98342541436464,3.3403022705983516,11.157619258964504,1.1970078157908133,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
109,"HB","curtis54",54,54,false,1,1,0.09979423868312758,5.388888888888889,1.9074498105780435,3.638364779874214,6.621499990576266,false,false,false,false,"pattern","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
139,"HB","dwt_992",992,992,true,1,1,0.017015153485952134,16.879032258064516,2.407833639705243,5.797662836496198,18.738549829704738,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
49,"HB","bcsstk27",1224,1224,true,1,1,0.037462888205391086,45.85457516339869,9.79729610349521,95.98701093956241,4.764275366522124e6,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
859,"Chen","pkustk13",94893,94893,true,1,1,0.000734820774890912,69.72934779172331,32.72308347652329,1070.8001922115118,93.31858536895301,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1639,"Bai","tols340",340,340,false,201,323,0.018996539792387544,6.458823529411765,19.785011424760715,391.44667707791206,449.9999999995939,true,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1909,"TKK","smt",25710,25710,true,1,1,0.005672554829841449,145.84138467522365,47.444880989887615,2251.0167321445992,6.530031268731335e6,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1339,"VanVelzen","Zd_Jac3_db",22835,22835,false,9833,9833,0.001369113990663018,31.263717976790016,58.95786217786418,3476.0295125840275,5.350178025371835e8,true,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
1399,"Raju","laminar_duct3D",67173,67173,false,13025,13025,0.0008396895047524263,56.40446310273473,37.35993037992232,1395.7643979926424,58.72291486424774,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
20,"HB","bcspwr08",1624,1624,true,1,1,0.0022939467106699992,3.7253694581280787,1.708864709145263,2.9202185941621237,6.785905591405286,false,false,false,false,"pattern","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
320,"Bai","olm2000",2000,2000,false,1,1,0.001999,3.998,1.9994986865458908,3.997994997498742,0.0,false,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
410,"FIDAP","ex12",3973,3973,true,1,1,0.005009715402779483,19.903599295242888,7.946068186841152,63.13999962992904,190.91139236541747,false,false,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
440,"FIDAP","ex9",3363,3363,true,1,1,0.008795139847683892,29.578055307760927,11.516176715373568,132.62232613971233,5.294636094489005e9,false,false,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
560,"Hollinger","g7jac140",41490,41490,false,1017,1997,0.00028385459191512867,11.777127018558689,21.966605510629893,482.53175765963556,8.147346052960736e7,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
590,"Hollinger","mark3jac120",54929,54929,false,1921,1921,0.0001068817214723773,5.870906078756213,3.8478745892481543,14.806138854581652,17839.31298980656,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
740,"Mallya","lhr10",10672,10672,false,31,912,0.0020053720562881977,21.401330584707647,25.777033371827695,664.4554494523187,0.0,false,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
110,"HB","dwt_1005",1005,1005,true,1,1,0.00853543229127992,8.578109452736319,3.62086670634803,13.110675705139633,17.406470299619592,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
140,"HB","eris1176",1176,1176,true,2,2,0.013414549493266694,15.775510204081632,23.68025903204137,560.7546678245768,81.07389133810234,false,false,true,false,"pattern","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
230,"HB","plsk1919",1919,1919,false,1919,2,0.0013118587852312563,2.5174570088587807,2.4172612228945627,5.843151819709716,2.1251602757792946e-7,true,false,true,true,"real","skew-symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
50,"HB","bcsstk28",4410,4410,true,1,1,0.011261974177426073,49.66530612244898,9.682859409797592,93.75776634990578,1.027073630798453e9,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
890,"Norris","heart1",3557,3557,false,1,1,0.10949175913309957,389.46218723643517,123.7556127099571,15315.451677216897,1.006093884017037e6,false,false,false,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2240,"TSOPF","TSOPF_RS_b39_c19",38098,38098,false,1911,1911,0.0004713923425075804,17.9591054648538,13.996169296483634,195.8927549758312,810.8467251817518,true,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,"power network problem"
2540,"IPSO","TSC_OPF_300",9774,9774,true,2,2,0.00859179059178607,83.97616124411705,192.9966801677505,37247.71855577298,19548.000051530962,false,false,true,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
2390,"Newman","as-22july06",22963,22963,true,1,2545,0.00018371347605386571,4.218612550624918,32.94314476085162,1085.2507867344254,71.61300031264703,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
2420,"AG-Monien","netz4504",1961,1961,true,1,2,0.0013407806120419054,2.6292707802141764,0.9431492667630966,0.8895305393957668,3.134989353592614,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
1490,"Pajek","GD96_c",65,65,true,1,3,0.0591715976331361,3.8461538461538463,0.8520337660336817,0.7259615384615387,4.14108170724719,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
1550,"Schenk_IBMNA","c-31",5339,5339,true,1,1,0.002756401254365869,14.716426297059375,29.930000354310398,895.8049212090206,109880.00690213285,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1610,"Cylshell","s3rmt3m1",5489,5489,true,1,1,0.007224538678045072,39.6554928037894,5.232139146268195,27.375280045912078,13319.037947034487,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1640,"Bai","tols4000",4000,4000,false,3129,3983,0.000549,2.196,5.91762947341638,35.018338584646216,4841.999999131103,true,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1880,"Rudnyi","water_tank",60740,60740,false,2,2,0.0005516642020936167,33.50808363516628,12.599657253112783,158.75136289591754,1.843639223116354e6,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1010,"Sandia","adder_dcop_27",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1798741875095975,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1040,"Sandia","adder_dcop_57",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.174299029631174,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1070,"Sandia","fpga_dcop_16",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,3.0680846844899183,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1100,"Sandia","fpga_dcop_46",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8716515227707813,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1130,"Sandia","oscil_dcop_19",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911162418e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1160,"Sandia","oscil_dcop_49",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153422e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1220,"GHS_indef","c-55",32780,32780,true,1,1,0.0003754670420995853,12.307809640024406,24.49929486613442,600.2154489378004,188089.36892908797,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1250,"GHS_indef","tuma2",12992,12992,true,1,1101,0.0002924604322629765,3.799645935960591,1.3597544676894104,1.8489322124013121,7.8612069050340105,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
1310,"GHS_psdef","cvxbqp1",50000,50000,true,6,6,0.00013998720000000001,6.99936,1.999989897372435,3.9999595895918034,953866.4923988758,false,true,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1340,"VanVelzen","Zd_Jac3",22835,22835,false,1,9833,0.0036739340962855115,83.89428508867965,191.40222152765043,36634.81040571977,63670.431951551116,true,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
21,"HB","bcspwr09",1723,1723,true,1,1,0.0021931944613334526,3.778874056877539,1.737198242192675,3.0178577326773204,6.971265032005206,false,false,false,false,"pattern","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
81,"HB","blckhole",2132,2132,true,12,12,0.003271861986912552,6.975609756097561,0.9533294437415567,0.9088370283045859,9.2310026170894,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
561,"Hollinger","g7jac140sc",41490,41490,false,1017,1997,0.00028385459191512867,11.777127018558689,21.966605510629893,482.53175765963556,13167.17052294996,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
591,"Hollinger","mark3jac120sc",54929,54929,false,1921,1921,0.0001068817214723773,5.870906078756213,3.8478745892481543,14.806138854581652,1.0485760000000005e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
741,"Mallya","lhr10c",10672,10672,false,31,908,0.0020425828830337453,21.79844452773613,26.35998821948911,694.8489789316047,2.3429532163372278,true,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
111,"HB","dwt_1007",1007,1007,true,1,1,0.00845619886218516,8.515392254220457,1.17016906734988,1.369295646182488,9.915698875175519,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
171,"HB","impcol_a",207,207,false,4,164,0.013349203015239562,2.763285024154589,1.6712894942847796,2.7932085737066745,580.0000000000001,false,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
231,"HB","plskz362",362,362,false,362,15,0.0067153017307164005,2.430939226519337,2.3624330623608563,5.581089974135694,2.9145456653047643e-7,true,false,true,true,"real","skew-symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
291,"Bai","af23560",23560,23560,false,1,1,0.0008297962648556877,19.55,2.1104835152423864,4.4541406681098605,0.0,false,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
321,"Bai","olm500",500,500,false,1,1,0.007984,3.992,1.997978938747694,3.991919839679362,2544.0171676182795,true,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
411,"FIDAP","ex13",2568,2568,true,1,1,0.011468129191292788,29.450155763239877,11.372943033539526,129.34383324413525,1.7129289773000628e10,false,false,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
51,"HB","bcsstk29",13992,13992,true,28,28,0.0031642683346621986,44.27444253859348,15.64157022882297,244.65871922320102,52.737014975315724,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
891,"Norris","heart2",2339,2339,false,1,1,0.12435584429020269,290.8683197947841,75.61487740225519,5717.609684558083,475952.7802749125,false,false,false,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
1011,"Sandia","adder_dcop_28",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.17994192164673,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1041,"Sandia","adder_dcop_58",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1742990296310987,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1071,"Sandia","fpga_dcop_17",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,3.733802621673461,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1101,"Sandia","fpga_dcop_47",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8716515227707826,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1131,"Sandia","oscil_dcop_20",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153415e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1161,"Sandia","oscil_dcop_50",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.001004291115345e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1221,"GHS_indef","c-58",37595,37595,true,4,4,0.000390941874413785,14.697459768586247,43.362372366129996,1880.295337218914,108309.4195555854,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1311,"GHS_psdef","gridgena",48962,48962,true,1,1,0.00021361065290196755,10.458804787386136,2.32884716549665,5.4235291202417795,41786.70838389,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1341,"VanVelzen","Zd_Jac6_db",22835,22835,false,9990,9990,0.001272718878096975,29.062535581344427,57.01839015717536,3251.096816115872,5.842089641395194e7,false,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
1491,"Pajek","GD96_d",180,180,false,168,45,0.0070679012345679,1.2722222222222221,3.364006914406361,11.316542520173808,1.5650845800732895,true,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
1551,"Schenk_IBMNA","c-32",5975,5975,true,1,1,0.0015257716076399223,9.116485355648535,64.32618861224417,4137.858541378012,14006.87230596138,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1611,"Cylshell","s3rmt3m3",5357,5357,true,1,1,0.007217470793309886,38.66399103976106,7.078420010783544,50.10402984906091,13250.899496488048,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1641,"Bai","tols90",90,90,false,1,73,0.21555555555555553,19.4,35.49989713547368,1260.2426966292123,141.83249897521546,true,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1911,"TKK","plbuckle",1282,1282,true,2,2,0.01864530119426306,23.903276131045242,4.586237280904693,21.033572396760075,3.8601724239166677e6,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
2241,"TSOPF","TSOPF_RS_b39_c30",60098,60098,false,3011,3011,0.0002990185195655686,17.97041498885154,13.997709109826292,195.935860323314,810.8467251817481,true,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,"power network problem"
2421,"AG-Monien","netz4504_dual",615,615,true,1,1,0.006192081433009452,3.808130081300813,0.4063008416564938,0.16508037393077526,3.9663774693122784,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2331,"Gleich","minnesota",2642,2642,true,2,798,0.0009463961018680936,2.5003785011355033,0.7487208886761791,0.5605829691400475,3.232396754495465,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
22,"HB","bcspwr10",5300,5300,true,1,1,0.0007775720897116412,4.1211320754716985,1.4423718440886117,2.0804365366195827,7.815356096269173,false,false,false,false,"pattern","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
112,"HB","dwt_1242",1242,1242,true,1,1,0.006758876779180638,8.394524959742352,1.9511939297754253,3.807157751592467,10.391196036668854,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
172,"HB","impcol_b",59,59,false,1,19,0.07785119218615341,4.593220338983051,2.052069132966954,4.210987726475746,5.157899840792183,true,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
232,"HB","pores_1",30,30,false,1,1,0.2,6.0,1.174440439029407,1.3793103448275863,2.460249743339387e7,true,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
262,"HB","west0067",67,67,false,1,2,0.06549342838048562,4.388059701492537,1.1409090458608793,1.301673450927182,1.4986312620132403,true,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
